,time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,price_per_kwh,dishwasher,ev,freezer,grid export,grid import,heat pump,pv,refrigerator,washing machine,total energy consumption,energy balance
11,01-01 11:10:00,912.58875,91.485625,94.7175,2.529375,14.57,7.585625,5.91625,0.0,0.26706,46.90033333333333,1207.2136666666668,192.95833333333334,9670.312916666668,5242.603,1396.7641666666666,12447.110416666665,74.01333333333334,51.013,2968.862833333333,8019.4005
12,01-01 12:10:00,1683.9337500000001,202.65125,132.216875,3.986875,18.36,7.8568750000000005,5.914375,0.0,0.26706,46.90116666666666,1207.5487500000002,192.9701666666667,9670.671416666666,5243.637916666667,1397.5407500000001,12448.611833333334,74.01416666666667,51.01341666666667,2969.988416666667,8021.578333333334
13,01-01 13:10:00,1443.49875,171.58375,120.67375,3.729375,19.71,8.161249999999999,6.08625,0.0,0.26706,46.90291666666667,1208.12075,192.98591666666667,9671.085916666667,5244.734916666667,1398.3489166666666,12450.559666666668,74.03750000000001,51.01441666666667,2971.410416666667,8024.208666666666
14,01-01 14:10:00,1364.79375,166.47312499999998,110.51,3.3675,18.49,8.41,6.168125,0.0,0.26706,46.90383333333333,1208.4355833333334,192.99733333333333,9671.455416666666,5245.285666666667,1398.7952500000001,12452.053,74.04391666666668,51.01508333333334,2972.1910000000003,8025.88325
15,01-01 15:10:00,1116.40125,130.605,96.46187499999999,2.73125,14.82,8.555,6.081875,0.0,0.26706,46.905,1208.7508333333333,193.014,9671.483333333332,5246.2626666666665,1399.2614999999998,12452.407416666667,74.05066666666666,51.01558333333333,2972.9975833333333,8027.18675
16,01-01 16:10:00,857.7524999999999,106.81625,70.66437499999999,1.784375,9.05,8.620625,6.146875,0.0,0.26706,46.905,1208.7610000000002,193.02716666666666,9671.483333333332,5247.143916666667,1399.703083333333,12452.436,74.06958333333334,51.015666666666675,2973.4815,8028.096583333333
17,01-01 17:10:00,0.45,0.0,0.520625,0.013125,0.1025,8.371875,6.25875,0.0,0.26706,46.905,1208.7610000000002,193.04049999999998,9671.483333333332,5248.148833333334,1400.1683333333333,12452.436,74.07358333333333,51.015666666666675,2973.9640833333337,8029.1015
18,01-01 18:10:00,0.0,0.0,0.0,0.0,0.0,8.164375,6.16875,0.0,0.26706,46.905,1208.7610000000002,193.05433333333335,9671.483333333332,5249.388583333333,1400.65075,12452.436,74.08758333333333,51.015666666666675,2974.4743333333336,8030.34125
19,01-01 19:10:00,0.0,0.0,0.0,0.0,0.0,8.0575,5.978125,0.0,0.26706,46.94341666666667,1208.7610000000002,193.06658333333334,9671.483333333332,5250.583583333333,1401.1308333333334,12452.436,74.10525,51.015750000000004,2975.022833333333,8031.53625
20,01-01 20:10:00,0.0,0.0,0.0,0.0,0.0,8.004375,5.8025,0.0,0.26706,47.14341666666667,1208.76125,193.08333333333334,9671.483333333332,5252.20075,1401.9158333333332,12452.436,74.11325,51.016333333333336,2976.0334166666667,8033.153416666667
21,01-01 21:10:00,0.0,0.0,0.0,0.0,0.0,7.909375,5.736875,0.0,0.20458,47.15533333333334,1208.7613333333334,193.09425,9671.483333333332,5253.330916666667,1402.4146666666666,12452.436,74.123,51.016333333333336,2976.5649166666667,8034.283583333333
22,01-01 22:10:00,0.0,0.0,0.0,0.0,0.0,7.7612499999999995,5.6025,0.0,0.20458,47.15533333333334,1208.7613333333334,193.10883333333334,9671.483333333332,5254.423666666667,1402.8626666666667,12452.436,74.13533333333334,51.016333333333336,2977.039833333333,8035.376333333334
23,01-01 23:10:00,0.0,0.0,0.0,0.0,0.0,7.649375,5.42375,0.0,0.20458,47.15533333333334,1208.7613333333334,193.12283333333335,9671.483333333332,5255.328833333334,1403.3315833333334,12452.436,74.14958333333333,51.016333333333336,2977.5370000000003,8036.2815
24,01-02 00:10:00,0.0,0.0,0.0,0.0,0.0,7.4775,5.250625,0.0,0.20458,47.15533333333334,1208.7613333333334,193.13616666666667,9671.483333333332,5256.154083333334,1403.765583333333,12452.436,74.152,51.016333333333336,2977.98675,8037.10675
25,01-02 01:10:00,0.0,0.0,0.0,0.0,0.0,7.26375,5.190625,0.0,0.20458,47.15533333333334,1208.7613333333334,193.15075000000002,9671.483333333332,5257.0355,1404.2655833333336,12452.436,74.16683333333333,51.016333333333336,2978.516166666667,8037.988166666666
26,01-02 02:10:00,0.0,0.0,0.0,0.0,0.0,7.158125,4.90625,0.0,0.20458,47.15533333333334,1208.7613333333334,193.16125,9671.483333333332,5258.037666666666,1404.6994166666666,12452.436,74.17966666666666,51.016333333333336,2978.9733333333334,8038.990333333332
27,01-02 03:10:00,0.0,0.0,0.0,0.0,0.0,7.04375,4.7625,0.0,0.20458,47.15533333333334,1208.7613333333334,193.17774999999997,9671.483333333332,5258.864583333333,1405.1850000000002,12452.436,74.17983333333333,51.016333333333336,2979.4755833333334,8039.81725
28,01-02 04:10:00,0.0,0.0,0.0,0.0,0.0,6.95125,4.861875,0.0,0.20458,47.15533333333334,1208.7613333333334,193.19033333333334,9671.483333333332,5259.679416666667,1405.6447500000002,12452.436,74.20016666666668,51.016333333333336,2979.96825,8040.632083333333
29,01-02 05:10:00,0.0,0.0,0.0,0.0,0.0,6.77125,4.918125,0.0,0.20458,47.15533333333334,1208.7613333333334,193.20358333333334,9671.483333333332,5260.5197499999995,1406.1305,12452.436,74.20700000000001,51.016333333333336,2980.474083333333,8041.4724166666665
30,01-02 06:10:00,0.0,0.0,0.0,0.0,0.0,6.66625,4.78375,0.0,0.20458,47.15533333333334,1208.7613333333334,193.21691666666666,9671.483333333332,5261.76075,1406.76,12452.436,74.21108333333333,51.016333333333336,2981.1209999999996,8042.7134166666665
31,01-02 07:10:00,0.0,0.0,0.0,0.0,0.0,6.56375,4.715625,0.0,0.20458,47.15533333333334,1208.7613333333334,193.23033333333333,9671.487583333334,5262.886083333334,1407.439,12452.486166666667,74.228,51.016333333333336,2981.8303333333333,8043.884666666668
32,01-02 08:10:00,0.0,0.0,0.0,0.0,0.0,6.456875,4.48625,0.0,0.20458,47.15533333333334,1208.7615833333332,193.24766666666665,9671.541083333332,5263.764166666667,1407.9260000000002,12452.99025,74.23416666666667,51.016333333333336,2982.3410833333332,8045.213333333334
33,01-02 09:10:00,0.0,0.0,0.0,0.0,0.0,6.416875,4.3325000000000005,0.0,0.26706,47.15533333333334,1208.7616666666665,193.25933333333333,9671.646999999999,5264.79025,1408.5479166666667,12453.917916666667,74.24483333333333,51.016333333333336,2982.9854166666664,8047.061166666666
34,01-02 10:10:00,749.65125,100.82625,53.663125,1.424375,7.63875,6.79375,4.4350000000000005,0.0,0.26706,47.168416666666666,1208.7616666666665,193.27325,9671.8145,5265.468416666667,1409.1750833333333,12455.53175,74.2565,51.016333333333336,2983.6512499999994,8049.185666666667
35,01-02 11:10:00,973.0725,108.658125,92.290625,2.57375,14.61,7.28875,4.435,0.0,0.26706,47.38475,1208.9005,193.28775,9672.121666666668,5266.459666666667,1409.6144166666666,12457.004500000001,74.26275,51.211333333333336,2984.6615,8051.3425
36,01-02 12:10:00,1367.00625,143.44187499999998,132.24937500000001,3.6706250000000002,17.26875,7.89,4.58125,0.0,0.26706,47.41591666666667,1209.4298333333334,193.3010833333333,9673.07375,5267.487083333333,1410.3249166666667,12459.326583333333,74.27658333333333,51.30308333333334,2986.0514166666667,8053.739916666666
37,01-02 13:10:00,1967.1525,244.2075,152.13875000000002,4.755,19.8,8.228125,4.701875,0.0,0.26706,47.4175,1209.9403333333332,193.31674999999998,9673.882,5268.600083333334,1411.10675,12461.37075,74.28316666666667,51.32916666666667,2987.393666666667,8056.088833333332
38,01-02 14:10:00,1391.805,164.204375,118.73375,3.47625,17.428125,8.360625,4.858125,0.0,0.26706,47.41766666666666,1210.0073333333332,193.32775,9674.684333333333,5269.13075,1411.600416666667,12462.30975,74.295,51.330999999999996,2987.9791666666665,8056.756166666666
39,01-02 15:10:00,1135.06875,133.666875,98.401875,2.7725,14.93,8.540625,4.99,0.0,0.26706,47.41825,1210.3670833333333,193.34391666666667,9674.846333333333,5270.195166666666,1412.0906666666667,12462.5835,74.30775,51.331250000000004,2988.8589166666666,8057.932333333333
40,01-02 16:10:00,728.6025,88.36,64.9675,1.6287500000000001,8.60625,8.4625,4.88375,0.0,0.26706,47.419000000000004,1211.1239166666667,193.35733333333334,9674.847333333333,5271.811333333333,1412.54325,12462.603000000001,74.3155,51.33166666666667,2990.090666666667,8059.567
41,01-02 17:10:00,3.2775,0.0,1.301875,0.033125,0.110625,8.10625,4.745,0.0,0.26706,47.419000000000004,1211.6979166666667,193.3705,9674.847333333333,5273.422916666666,1413.0079166666667,12462.603000000001,74.32758333333334,51.33166666666667,2991.1545833333334,8061.178583333333
42,01-02 18:10:00,0.0,0.0,0.0,0.0,0.0,7.588125,4.81875,0.0,0.26706,47.419000000000004,1211.999,193.38583333333335,9674.847333333333,5274.909500000001,1413.4840000000002,12462.603000000001,74.3345,51.33166666666667,2991.954,8062.665166666667
43,01-02 19:10:00,0.0,0.0,0.0,0.0,0.0,7.3575,4.7375,0.0,0.26706,47.419000000000004,1212.14125,193.3974166666667,9674.847333333333,5276.094666666667,1413.9429166666666,12462.603000000001,74.349,51.33166666666667,2992.5812499999997,8063.850333333333
44,01-02 20:10:00,0.0,0.0,0.0,0.0,0.0,7.1925,4.633125,0.0,0.26706,47.419000000000004,1212.1946666666665,193.41308333333333,9674.847333333333,5277.206166666667,1414.408666666667,12462.603000000001,74.35833333333333,51.33166666666667,2993.1254166666663,8064.961833333334
45,01-02 21:10:00,0.0,0.0,0.0,0.0,0.0,7.064375,4.7275,0.0,0.20458,47.419000000000004,1212.1946666666665,193.42666666666665,9674.847333333333,5278.358333333334,1414.86575,12462.603000000001,74.36749999999999,51.33166666666667,2993.60525,8066.113999999999
46,01-02 22:10:00,0.0,0.0,0.0,0.0,0.0,7.02625,4.92125,0.0,0.20458,47.419000000000004,1212.1946666666665,193.44050000000001,9674.847333333333,5279.534333333333,1415.3348333333333,12462.603000000001,74.38291666666667,51.33166666666667,2994.1035833333335,8067.29
47,01-02 23:10:00,0.0,0.0,0.0,0.0,0.0,6.876875,4.976875,0.0,0.20458,47.419000000000004,1212.1946666666665,193.45433333333332,9674.847333333333,5280.457583333334,1415.7809166666666,12462.603000000001,74.38708333333334,51.33166666666667,2994.5676666666664,8068.21325
48,01-03 00:10:00,0.0,0.0,0.0,0.0,0.0,6.79875,5.038125,0.0,0.20458,47.419000000000004,1212.1946666666665,193.46566666666664,9674.847333333333,5281.619583333333,1416.5261666666665,12462.603000000001,74.40675,51.33166666666667,2995.3439166666667,8069.37525
49,01-03 01:10:00,0.0,0.0,0.0,0.0,0.0,6.71,5.150625,0.0,0.20458,47.419000000000004,1212.1946666666665,193.48291666666668,9674.847333333333,5282.512916666667,1417.0069999999998,12462.603000000001,74.40908333333334,51.33166666666667,2995.844333333334,8070.2685833333335
50,01-03 02:10:00,0.0,0.0,0.0,0.0,0.0,6.6899999999999995,5.1775,0.0,0.20458,47.419000000000004,1212.1946666666665,193.49483333333333,9674.847333333333,5283.563833333334,1417.4924166666667,12462.603000000001,74.42625,51.33166666666667,2996.3588333333337,8071.3195000000005
51,01-03 03:10:00,0.0,0.0,0.0,0.0,0.0,6.678125,5.28875,0.0,0.20458,47.419000000000004,1212.1946666666665,193.50933333333333,9674.847333333333,5284.355583333333,1417.9473333333333,12462.603000000001,74.43299999999999,51.33166666666667,2996.8350000000005,8072.111249999999
52,01-03 04:10:00,0.0,0.0,0.0,0.0,0.0,6.745,5.29625,0.0,0.20458,47.419000000000004,1212.1946666666665,193.5225,9674.847333333333,5285.1672499999995,1418.39575,12462.603000000001,74.44208333333333,51.33166666666667,2997.305666666667,8072.922916666666
53,01-03 05:10:00,0.0,0.0,0.0,0.0,0.0,6.8625,5.551875,0.0,0.20458,47.419000000000004,1212.1946666666665,193.53616666666667,9674.847333333333,5286.01975,1418.8925833333333,12462.603000000001,74.45700000000001,51.33166666666667,2997.831083333333,8073.775416666666
54,01-03 06:10:00,0.0,0.0,0.0,0.0,0.0,6.83875,5.685,0.0,0.20458,47.419000000000004,1212.1946666666665,193.55124999999998,9674.847333333333,5287.376416666667,1419.5333333333335,12462.603000000001,74.4585,51.33166666666667,2998.488416666667,8075.132083333334
55,01-03 07:10:00,0.0,0.0,0.0,0.0,0.0,6.8325,5.826875,0.0,0.20458,47.419000000000004,1212.1946666666665,193.56283333333332,9674.859333333334,5288.716916666666,1420.3800833333335,12462.652166666667,74.47891666666668,51.33166666666667,2999.367166666667,8076.50975
56,01-03 08:10:00,0.0,0.0,0.0,0.0,0.0,6.778124999999999,5.883125,0.0,0.20458,47.419000000000004,1212.1946666666665,193.5775,9675.181750000002,5289.3890833333335,1420.8275,12463.116666666667,74.48066666666666,51.33166666666667,2999.831,8077.324
57,01-03 09:10:00,0.0,0.0,0.0,0.0,0.0,6.775,5.975,0.0,0.26706,47.41908333333333,1212.2385833333333,193.59041666666667,9676.081833333334,5289.960333333333,1421.3075833333332,12463.985,74.49475,51.33166666666667,3000.3820833333334,8077.8634999999995
58,01-03 10:10:00,549.045,58.218125,59.38,1.461875,8.221874999999999,6.9075,6.03875,0.0,0.26706,47.42091666666667,1212.8871666666666,193.60483333333332,9677.186416666666,5290.711416666666,1421.75425,12465.824166666667,74.50466666666667,51.33266666666666,3001.5045000000005,8079.349166666667
59,01-03 11:10:00,1098.48,123.7525,97.05875,2.761875,14.66,7.408125,5.946875,0.0,0.26706,47.42466666666667,1214.1329166666667,193.61866666666666,9678.543583333334,5292.10025,1422.4694166666668,12467.9645,74.51025,51.33466666666667,3003.4905833333337,8081.521166666666
60,01-03 12:10:00,1291.5787500000001,154.22125,108.389375,3.338125,17.334374999999998,7.915,6.176875,0.0,0.26706,47.42825,1215.3460833333334,193.63250000000002,9679.979,5293.483416666667,1422.8579166666666,12469.590666666665,74.53283333333333,51.33683333333334,3005.1344166666663,8083.095083333334
61,01-03 13:10:00,1781.81625,234.01250000000002,125.059375,4.218125,19.89,8.343125,6.4225,0.0,0.26706,47.43108333333333,1216.2938333333334,193.64658333333333,9681.624833333333,5294.725916666666,1423.6641666666667,12471.347916666666,74.53616666666666,51.33858333333333,3006.910416666666,8084.4490000000005
62,01-03 14:10:00,1230.66375,149.996875,102.395,3.15,17.53125,8.604375,6.301875,0.0,0.26706,47.431333333333335,1216.3846666666666,193.66191666666668,9683.061583333334,5295.190083333334,1424.2905,12472.689833333332,74.55483333333333,51.33866666666666,3007.6619166666665,8084.818333333333
63,01-03 15:10:00,1281.85125,164.946875,95.920625,2.951875,15.05,8.681875,6.095625,0.0,0.26706,47.43216666666667,1216.7115833333332,193.67383333333336,9683.277666666667,5296.098166666667,1424.6679166666665,12473.070083333332,74.56291666666668,51.33925,3008.387666666667,8085.890583333333
64,01-03 16:10:00,798.01125,105.726875,60.6075,1.589375,8.728125,8.69,5.8706249999999995,0.0,0.26706,47.43266666666667,1216.856,193.68966666666665,9683.277666666667,5296.90575,1424.9231666666667,12473.096666666666,74.57683333333334,51.339666666666666,3008.8179999999998,8086.7247499999985
65,01-03 17:10:00,3.27375,0.0,1.301875,0.033125,0.119375,8.4575,5.62375,0.0,0.26706,47.43266666666667,1216.856,193.70141666666666,9683.277666666667,5297.809166666667,1425.2456666666667,12473.096666666666,74.58841666666666,51.339666666666666,3009.1638333333335,8087.6281666666655
66,01-03 18:10:00,0.0,0.0,0.0,0.0,0.0,8.044375,5.44375,0.0,0.26706,47.43266666666667,1216.856,193.71733333333336,9683.277666666667,5299.208,1425.8658333333333,12473.096666666666,74.60058333333333,51.339666666666666,3009.812083333333,8089.026999999999
67,01-03 19:10:00,0.0,0.0,0.0,0.0,0.0,7.750624999999999,5.344375,0.0,0.26706,47.43266666666667,1216.856,193.73058333333333,9683.277666666667,5300.224999999999,1426.3226666666667,12473.096666666666,74.61266666666667,51.339666666666666,3010.2942500000004,8090.043999999999
68,01-03 20:10:00,0.0,0.0,0.0,0.0,0.0,7.466875,5.108125,0.0,0.26706,47.43266666666667,1216.856,193.74275,9683.277666666667,5301.357916666667,1426.8414999999998,12473.096666666666,74.62516666666667,51.339666666666666,3010.83775,8091.176916666666
69,01-03 21:10:00,0.0,0.0,0.0,0.0,0.0,7.2325,4.935625,0.0,0.20458,47.43266666666667,1216.856,193.75825,9683.277666666667,5302.3966666666665,1427.2856666666667,12473.096666666666,74.63375,51.339666666666666,3011.306,8092.215666666666
70,01-03 22:10:00,0.0,0.0,0.0,0.0,0.0,7.11125,4.97375,0.0,0.20458,47.43266666666667,1216.856,193.7698333333333,9683.277666666667,5303.434083333334,1427.7461666666666,12473.096666666666,74.6475,51.339666666666666,3011.791833333333,8093.253083333332
71,01-03 23:10:00,0.0,0.0,0.0,0.0,0.0,7.099375,5.18125,0.0,0.20458,47.43266666666667,1216.856,193.78666666666666,9683.277666666667,5304.47375,1428.2263333333333,12473.096666666666,74.65541666666667,51.339666666666666,3012.29675,8094.29275
72,01-04 00:10:00,0.0,0.0,0.0,0.0,0.0,6.91875,5.02625,0.0,0.20458,47.43266666666667,1216.856,193.79783333333333,9683.277666666667,5305.464333333333,1428.6693333333333,12473.096666666666,74.66858333333333,51.339666666666666,3012.7640833333335,8095.283333333333
73,01-04 01:10:00,0.0,0.0,0.0,0.0,0.0,6.760625,4.9825,0.0,0.20458,47.43266666666667,1216.856,193.81241666666665,9683.277666666667,5306.491416666667,1429.3060833333332,12473.096666666666,74.679,51.339666666666666,3013.4258333333332,8096.310416666666
74,01-04 02:10:00,0.0,0.0,0.0,0.0,0.0,6.62375,4.96,0.0,0.20458,47.43266666666667,1216.856,193.82600000000002,9683.277666666667,5307.479666666667,1429.9160833333333,12473.096666666666,74.68733333333334,51.339666666666666,3014.05775,8097.298666666666
75,01-04 03:10:00,0.0,0.0,0.0,0.0,0.0,6.534375,4.918125,0.0,0.20458,47.43266666666667,1216.856,193.83916666666667,9683.277666666667,5308.441916666667,1430.3940833333334,12473.096666666666,74.70108333333333,51.339666666666666,3014.5626666666667,8098.260916666666
76,01-04 04:10:00,0.0,0.0,0.0,0.0,0.0,6.345625,4.77125,0.0,0.20458,47.43266666666667,1216.856,193.85475,9683.277666666667,5309.318416666667,1430.8703333333333,12473.096666666666,74.70591666666667,51.339666666666666,3015.059333333333,8099.137416666666
77,01-04 05:10:00,0.0,0.0,0.0,0.0,0.0,6.193125,4.7875000000000005,0.0,0.20458,47.43266666666667,1216.856,193.86575000000002,9683.277666666667,5310.188083333333,1431.3635833333335,12473.096666666666,74.72083333333333,51.339666666666666,3015.5784999999996,8100.007083333333
78,01-04 06:10:00,0.0,0.0,0.0,0.0,0.0,6.025,4.7543750000000005,0.0,0.20458,47.43266666666667,1216.856,193.88166666666666,9683.277666666667,5311.38525,1431.9991666666665,12473.096666666666,74.72699999999999,51.339666666666666,3016.236166666666,8101.204249999999
79,01-04 07:10:00,0.0,0.0,0.0,0.0,0.0,5.986875,4.708125,0.0,0.20458,47.43266666666667,1216.8606666666667,193.89525,9683.28775,5312.579166666667,1432.6523333333334,12473.14475,74.73766666666667,51.339666666666666,3016.91825,8102.436166666666
80,01-04 08:10:00,0.0,0.0,0.0,0.0,0.0,5.9331249999999995,4.671875,0.0,0.20458,47.43391666666667,1217.2489166666667,193.91008333333332,9683.470416666665,5313.746916666667,1433.1664166666667,12473.628666666666,74.75033333333333,51.34033333333334,3017.85,8103.905166666666
81,01-04 09:10:00,0.0,0.0,0.0,0.0,0.0,5.988125,4.750625,0.0,0.26706,47.43616666666667,1218.0100833333333,193.92316666666667,9683.959,5315.05425,1433.6086666666667,12474.473666666667,74.75533333333334,51.341583333333325,3019.0750000000003,8105.568916666666
82,01-04 10:10:00,908.79375,119.418125,65.39,1.743125,8.25,6.181875,4.8625,0.0,0.26706,47.564249999999994,1219.11225,193.93641666666667,9684.895833333334,5316.7240833333335,1434.1655,12476.059166666666,74.7705,51.34341666666668,3020.892333333333,8107.887416666666
83,01-04 11:10:00,1508.81625,195.89125,104.13437499999999,3.26,14.72,6.93125,4.858125,0.0,0.26706,47.711333333333336,1220.2426666666665,193.95458333333332,9685.539083333333,5318.4595,1434.88675,12477.489500000001,74.776,51.34575,3022.9170833333333,8110.4099166666665
84,01-04 12:10:00,1299.5700000000002,149.071875,114.040625,3.42875,17.409375,7.4731250000000005,4.789375,0.0,0.26706,47.714,1221.0703333333333,193.96741666666665,9686.36825,5319.834916666667,1435.3515,12478.955083333334,74.79491666666667,51.3535,3024.2516666666666,8112.42175
85,01-04 13:10:00,1896.63,247.53062500000001,135.085625,4.5024999999999995,19.99,7.926875,4.8925,0.0,0.26706,47.714666666666666,1221.3685833333334,193.98225000000002,9687.705166666667,5320.903833333334,1436.2395833333333,12480.987833333333,74.80866666666667,51.35833333333333,3025.4720833333336,8114.186500000001
86,01-04 14:10:00,1286.57625,143.88187499999998,116.908125,3.399375,17.64375,8.1975,4.6725,0.0,0.26706,47.714999999999996,1221.433,193.99675000000002,9688.543083333332,5321.674583333333,1436.9998333333333,12482.392833333333,74.8125,51.35841666666667,3026.3155,8115.524333333334
87,01-04 15:10:00,1443.6,189.03562499999998,101.49249999999999,3.111875,15.18,8.2575,4.453125,0.0,0.26706,47.85666666666666,1222.08425,194.00875,9688.733666666665,5323.148416666667,1437.4322499999998,12482.833,74.83225,51.35916666666666,3027.5733333333333,8117.247750000001
88,01-04 16:10:00,663.4649999999999,78.98375000000001,59.620625,1.499375,8.85,8.0825,4.351875,0.0,0.26706,47.97616666666667,1222.6768333333332,194.0255,9688.733999999999,5324.698416666667,1437.8825833333333,12482.866666666667,74.833,51.35966666666667,3028.75375,8118.831083333334
89,01-04 17:10:00,0.0,0.0,0.260625,0.006875,0.128125,7.92125,4.223125,0.0,0.26706,47.976333333333336,1222.943,194.03791666666666,9688.733999999999,5325.894583333334,1438.3356666666666,12482.866666666667,74.85141666666667,51.35966666666667,3029.5040000000004,8120.02725
90,01-04 18:10:00,0.0,0.0,0.0,0.0,0.0,7.55375,4.1375,0.0,0.26706,47.976333333333336,1222.943,194.05358333333334,9688.733999999999,5327.041583333333,1438.7960833333334,12482.866666666667,74.8575,51.35966666666667,3029.986166666667,8121.174250000001
91,01-04 19:10:00,0.0,0.0,0.0,0.0,0.0,7.31375,4.2437499999999995,0.0,0.26706,47.976333333333336,1222.943,194.06916666666666,9688.733999999999,5328.114083333333,1439.23225,12482.866666666667,74.87141666666666,51.35966666666667,3030.451833333333,8122.246750000001
92,01-04 20:10:00,0.0,0.0,0.0,0.0,0.0,7.13,4.452500000000001,0.0,0.26706,47.976333333333336,1222.943,194.08108333333334,9688.733999999999,5329.30775,1439.7141666666666,12482.866666666667,26.41683333333333,51.35966666666667,2982.491083333333,8123.440416666667
93,01-04 21:10:00,0.0,0.0,0.0,0.0,0.0,6.913125,4.624375,0.0,0.20458,47.976333333333336,1222.943,194.09808333333334,9688.733999999999,5330.56175,1440.1530833333334,12482.866666666667,10.2675,51.35966666666667,2966.797666666667,8124.694416666668
94,01-04 22:10:00,0.0,0.0,0.0,0.0,0.0,6.755,4.655625,0.0,0.20458,47.976333333333336,1222.943,194.11216666666667,9688.733999999999,5331.701333333333,1440.6446666666668,12482.866666666667,10.273666666666667,51.35966666666667,2967.3095,8125.834
95,01-04 23:10:00,0.0,0.0,0.0,0.0,0.0,6.67875,4.91875,0.0,0.20458,47.976333333333336,1222.943,194.12466666666668,9688.733999999999,5332.660333333333,1441.0925,12482.866666666667,10.276666666666667,51.35966666666667,2967.772833333333,8126.793000000001
96,01-05 00:10:00,0.0,0.0,0.0,0.0,0.0,6.4825,4.918125,0.0,0.20458,47.976416666666665,1222.9894166666666,194.14066666666668,9688.733999999999,5333.866,1441.7289166666667,12482.866666666667,10.285333333333334,51.35975,2968.4805,8127.998666666667
97,01-05 01:10:00,0.0,0.0,0.0,0.0,0.0,6.475,4.83125,0.0,0.20458,47.97666666666667,1223.1509166666667,194.15391666666665,9688.733999999999,5335.093333333333,1442.3363333333334,12482.866666666667,10.286083333333334,51.35999999999999,2969.263916666667,8129.226
98,01-05 02:10:00,0.0,0.0,0.0,0.0,0.0,6.4018749999999995,4.62625,0.0,0.20458,47.97666666666667,1223.1513333333335,194.16958333333332,9688.733999999999,5335.953416666666,1442.8311666666666,12482.866666666667,10.295833333333333,51.35999999999999,2969.7845833333336,8130.0860833333345
99,01-05 03:10:00,0.0,0.0,0.0,0.0,0.0,6.2575,4.47875,0.0,0.20458,47.97666666666667,1223.1513333333335,194.18241666666668,9688.733999999999,5336.797166666666,1443.29125,12482.866666666667,10.296666666666667,51.35999999999999,2970.258333333333,8130.9298333333345
100,01-05 04:10:00,0.0,0.0,0.0,0.0,0.0,6.145625,4.38375,0.0,0.20458,47.97666666666667,1223.1513333333335,194.19558333333336,9688.733999999999,5337.647083333333,1443.7740000000001,12482.866666666667,10.304499999999999,51.35999999999999,2970.7620833333335,8131.779750000001
101,01-05 05:10:00,0.0,0.0,0.0,0.0,0.0,6.12,4.29875,0.0,0.20458,47.97666666666667,1223.1513333333335,194.21133333333333,9688.733999999999,5338.699083333333,1444.2295000000001,12482.866666666667,10.308,51.35999999999999,2971.236833333334,8132.83175
102,01-05 06:10:00,0.0,0.0,0.0,0.0,0.0,6.09125,4.228125,0.0,0.20458,47.97666666666667,1223.1513333333335,194.22341666666668,9688.733999999999,5340.048666666667,1444.92825,12482.866666666667,10.311833333333334,51.35999999999999,2971.9514999999997,8134.181333333334
103,01-05 07:10:00,0.0,0.0,0.0,0.0,0.0,6.094375,4.224375,0.0,0.20458,47.97666666666667,1223.1514166666666,194.23891666666668,9688.733999999999,5341.533166666667,1445.6419166666667,12482.915500000001,10.319333333333333,51.35999999999999,2972.6882499999997,8135.714666666667
104,01-05 08:10:00,0.0,0.0,0.0,0.0,0.0,6.205625,4.305625,0.0,0.20458,47.97666666666667,1223.1766666666665,194.25083333333336,9688.77025,5342.522083333333,1446.1291666666666,12483.385750000001,10.320166666666667,51.35999999999999,2973.2135,8137.137583333333
105,01-05 09:10:00,0.0,0.0,0.0,0.0,0.0,6.265625,4.400625,0.0,0.26706,47.978,1223.6241666666665,194.26583333333335,9689.104166666666,5343.5525,1446.5715,12484.423583333331,10.330166666666665,51.36083333333334,2974.1304999999998,8138.871916666666
106,01-05 10:10:00,590.84625,70.09937500000001,54.93125,1.41625,8.296875,6.398125,4.551875,0.0,0.26706,47.97966666666667,1224.1010833333332,194.28075,9689.98825,5344.568583333334,1447.3065,12486.71675,10.331,51.36166666666666,2975.360666666667,8141.297083333334
107,01-05 11:10:00,812.235,84.22625,84.42625,2.36625,14.79,6.831875,4.525,0.0,0.26706,47.980333333333334,1224.3548333333333,194.29274999999998,9690.768083333334,5345.48125,1447.8370000000002,12488.415333333332,10.339416666666667,51.361999999999995,2976.166333333333,8143.1285
108,01-05 12:10:00,1344.945,157.458125,115.09625,3.521875,17.49375,7.33875,4.57375,0.0,0.26706,47.980999999999995,1224.5098333333333,194.30849999999998,9691.83025,5346.538666666666,1448.5152500000002,12490.302416666667,10.345333333333334,51.361999999999995,2977.0219166666666,8145.010833333334
109,01-05 13:10:00,1387.78125,164.145625,119.836875,3.730625,20.1,7.785,4.716875,0.0,0.26706,47.980999999999995,1224.5964999999999,194.32125,9693.019583333333,5347.179416666667,1449.0649999999998,12492.579166666668,10.35125,51.361999999999995,2977.6769999999997,8146.7390000000005
110,01-05 14:10:00,1142.95875,139.37875,96.6475,2.961875,17.75625,7.930625,4.87875,0.0,0.26706,47.980999999999995,1224.6006666666665,194.33624999999998,9693.490666666667,5347.755916666666,1449.4335833333334,12493.745916666667,10.358333333333333,51.361999999999995,2978.0718333333334,8148.011166666667
