,time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,price_per_kwh
6582,10-01 06:10:00,0.0,0.0,0.0,0.0,0.0,14.709375,4.67625,0.0,0.20458
6583,10-01 07:10:00,0.0,0.0,0.0,0.0,0.0,14.601875,4.62125,0.0,0.20458
6584,10-01 08:10:00,361.305,39.230000000000004,51.146875,1.628125,9.290625,14.775,4.650625,0.0,0.20458
6585,10-01 09:10:00,1148.17875,136.77625,104.855,4.0625,19.36,15.52875,5.05125,0.0,0.26706
6586,10-01 10:10:00,2021.12625,267.57937499999997,150.108125,6.68375,27.74,16.378125,5.4525,0.0,0.26706
6587,10-01 11:10:00,2334.52875,279.3625,208.24875,8.134375,34.41,17.084375,5.583125,0.0,0.26706
6588,10-01 12:10:00,2396.91375,293.021875,216.015625,8.504375,38.57,17.550625,5.7162500000000005,0.0,0.26706
6589,10-01 13:10:00,2479.24125,289.63,233.994375,8.790625,39.54,17.909375,5.84875,0.0,0.26706
6590,10-01 14:10:00,2264.32125,270.241875,209.61374999999998,7.990625,37.14,18.15625,5.8706249999999995,0.0,0.26706
6591,10-01 15:10:00,1961.14875,227.910625,183.64875,6.8012500000000005,31.8,18.086875,5.811875,0.0,0.26706
6592,10-01 16:10:00,1728.8587499999999,219.965,142.353125,5.605625,24.3,17.89,5.759375,0.0,0.26706
6593,10-01 17:10:00,1204.1925,160.31437499999998,97.9175,3.77125,15.39,17.73875,5.366874999999999,0.0,0.26706
6594,10-01 18:10:00,233.94,34.8,33.35125,1.045625,5.65,17.2425,5.086875,0.0,0.26706
6595,10-01 19:10:00,0.0,0.0,0.0,0.0,0.0,16.445625,4.87,0.0,0.26706
6596,10-01 20:10:00,0.0,0.0,0.0,0.0,0.0,15.836875,4.7725,0.0,0.26706
6597,10-01 21:10:00,0.0,0.0,0.0,0.0,0.0,15.476875,4.753125,0.0,0.20458
6598,10-01 22:10:00,0.0,0.0,0.0,0.0,0.0,15.303749999999999,4.791875,0.0,0.20458
6599,10-01 23:10:00,0.0,0.0,0.0,0.0,0.0,15.0275,4.9525,0.0,0.20458
6600,10-02 00:10:00,0.0,0.0,0.0,0.0,0.0,14.814375,4.685625,0.0,0.20458
6601,10-02 01:10:00,0.0,0.0,0.0,0.0,0.0,14.464375,4.391875,0.0,0.20458
6602,10-02 02:10:00,0.0,0.0,0.0,0.0,0.0,14.17,4.1925,0.0,0.20458
6603,10-02 03:10:00,0.0,0.0,0.0,0.0,0.0,13.93625,3.99,0.0,0.20458
6604,10-02 04:10:00,0.0,0.0,0.0,0.0,0.0,13.661249999999999,3.914375,0.0,0.20458
6605,10-02 05:10:00,0.0,0.0,0.0,0.0,0.0,13.51875,3.8406249999999997,0.0,0.20458
6606,10-02 06:10:00,0.0,0.0,0.0,0.0,0.0,13.349375,3.80125,0.0,0.20458
6607,10-02 07:10:00,0.0,0.0,0.0,0.0,0.0,13.254375,3.82375,0.0,0.20458
6608,10-02 08:10:00,391.8975,41.316874999999996,56.073750000000004,1.753125,9.67,13.6225,4.01875,0.0,0.20458
6609,10-02 09:10:00,1180.46625,138.64625,108.971875,4.16,19.1,14.588125,4.349375,0.0,0.26706
6610,10-02 10:10:00,1878.5025,252.391875,138.3125,6.2368749999999995,27.45,15.55125,4.50375,0.0,0.26706
6611,10-02 11:10:00,2340.6675,327.00875,168.308125,7.818125,34.08,16.294375,4.2275,0.0,0.26706
6612,10-02 12:10:00,2702.61375,405.315625,178.934375,8.990625,38.2,16.94875,4.310625,0.0,0.26706
6613,10-02 13:10:00,2594.145,323.94,234.36875,9.13125,39.15,17.300625,4.41,0.0,0.26706
6614,10-02 14:10:00,2429.0662500000003,313.034375,212.795625,8.495625,36.74,17.558125,4.323125,0.0,0.26706
6615,10-02 15:10:00,1814.8875,195.049375,193.559375,6.63375,31.41,17.741875,4.37125,0.0,0.26706
6616,10-02 16:10:00,1420.7625,143.804375,157.3075,5.11875,23.93,17.66,4.31,0.0,0.26706
6617,10-02 17:10:00,993.00375,123.660625,92.095625,3.259375,15.04,17.286875,4.111875,0.0,0.26706
6618,10-02 18:10:00,200.55375,29.8975,29.724375000000002,0.91,5.31,16.79375,3.84375,0.0,0.26706
6619,10-02 19:10:00,0.0,0.0,0.0,0.0,0.0,15.893125,3.80125,0.0,0.26706
6620,10-02 20:10:00,0.0,0.0,0.0,0.0,0.0,15.27375,3.680625,0.0,0.26706
6621,10-02 21:10:00,0.0,0.0,0.0,0.0,0.0,15.02875,3.680625,0.0,0.20458
6622,10-02 22:10:00,0.0,0.0,0.0,0.0,0.0,14.76875,3.6731249999999998,0.0,0.20458
6623,10-02 23:10:00,0.0,0.0,0.0,0.0,0.0,14.413125,3.736875,0.0,0.20458
6624,10-03 00:10:00,0.0,0.0,0.0,0.0,0.0,14.193125,3.6075,0.0,0.20458
6625,10-03 01:10:00,0.0,0.0,0.0,0.0,0.0,13.958125,3.474375,0.0,0.20458
6626,10-03 02:10:00,0.0,0.0,0.0,0.0,0.0,13.709999999999999,3.505,0.0,0.20458
6627,10-03 03:10:00,0.0,0.0,0.0,0.0,0.0,13.444375,3.44375,0.0,0.20458
6628,10-03 04:10:00,0.0,0.0,0.0,0.0,0.0,13.234375,3.4225,0.0,0.20458
6629,10-03 05:10:00,0.0,0.0,0.0,0.0,0.0,13.148125,3.629375,0.0,0.20458
6630,10-03 06:10:00,0.0,0.0,0.0,0.0,0.0,13.075625,3.581875,0.0,0.20458
6631,10-03 07:10:00,0.0,0.0,0.0,0.0,0.0,13.1025,3.6931249999999998,0.0,0.20458
6632,10-03 08:10:00,376.1925,42.588125,51.50875,1.645,9.43,13.37375,3.923125,0.0,0.20458
6633,10-03 09:10:00,1046.44125,123.10624999999999,98.7675,3.723125,18.83,14.23,4.1725,0.0,0.26706
6634,10-03 10:10:00,1602.76875,190.480625,145.2675,5.61,27.16,15.239375,4.5600000000000005,0.0,0.26706
6635,10-03 11:10:00,2339.8575,342.021875,158.6025,7.798125,33.75,16.396875,4.585625,0.0,0.26706
6636,10-03 12:10:00,2603.53125,374.48,189.01625,8.905625,37.83,17.070625,4.745625,0.0,0.26706
6637,10-03 13:10:00,2517.26625,357.56,192.65437500000002,8.7025,38.76,17.524375,4.8275,0.0,0.26706
6638,10-03 14:10:00,2430.1687500000003,337.366875,190.688125,8.3375,36.35,17.861875,4.9262500000000005,0.0,0.26706
6639,10-03 15:10:00,2222.59125,312.43,162.554375,7.28,31.03,17.951875,4.886875,0.0,0.26706
6640,10-03 16:10:00,1705.2037500000001,215.32875,143.23375,5.511875,23.57,17.889375,5.055625,0.0,0.26706
6641,10-03 17:10:00,971.49,117.27437499999999,94.615,3.21625,14.69,17.634375,5.02125,0.0,0.26706
6642,10-03 18:10:00,198.47625,30.4775,29.493125,0.8925,4.97,17.05375,4.655625,0.0,0.26706
6643,10-03 19:10:00,0.0,0.0,0.0,0.0,0.0,16.02625,4.51375,0.0,0.26706
6644,10-03 20:10:00,0.0,0.0,0.0,0.0,0.0,15.411249999999999,4.4325,0.0,0.26706
6645,10-03 21:10:00,0.0,0.0,0.0,0.0,0.0,15.08,4.4175,0.0,0.20458
6646,10-03 22:10:00,0.0,0.0,0.0,0.0,0.0,14.74125,4.30625,0.0,0.20458
6647,10-03 23:10:00,0.0,0.0,0.0,0.0,0.0,14.320625,4.560625,0.0,0.20458
6648,10-04 00:10:00,0.0,0.0,0.0,0.0,0.0,14.015,4.519375,0.0,0.20458
6649,10-04 01:10:00,0.0,0.0,0.0,0.0,0.0,13.908125,4.498125,0.0,0.20458
6650,10-04 02:10:00,0.0,0.0,0.0,0.0,0.0,13.5625,4.535,0.0,0.20458
6651,10-04 03:10:00,0.0,0.0,0.0,0.0,0.0,13.321250000000001,4.48625,0.0,0.20458
6652,10-04 04:10:00,0.0,0.0,0.0,0.0,0.0,13.29875,4.2856250000000005,0.0,0.20458
6653,10-04 05:10:00,0.0,0.0,0.0,0.0,0.0,13.2325,4.008125,0.0,0.20458
6654,10-04 06:10:00,0.0,0.0,0.0,0.0,0.0,13.1475,3.768125,0.0,0.20458
6655,10-04 07:10:00,0.0,0.0,0.0,0.0,0.0,13.099375,3.69,0.0,0.20458
6656,10-04 08:10:00,451.51124999999996,53.718125,57.29,1.8575,9.19,13.16375,3.73625,0.0,0.20458
6657,10-04 09:10:00,1184.04375,124.249375,123.615,4.21,18.57,14.19625,3.914375,0.0,0.26706
6658,10-04 10:10:00,1762.44375,213.86375,152.37687499999998,5.968125,26.86,15.211875000000001,4.225,0.0,0.26706
6659,10-04 11:10:00,2135.565,270.83375,180.94,7.37625,33.41,16.0775,4.3375,0.0,0.26706
6660,10-04 12:10:00,2237.505,276.959375,202.97625,8.006875,37.46,16.656875,4.53,0.0,0.26706
6661,10-04 13:10:00,2499.74625,322.84875,213.69875,8.59,38.37,17.064375,4.785625,0.0,0.26706
6662,10-04 14:10:00,2008.18875,262.62125,174.119375,7.095625,35.95,17.2475,4.99125,0.0,0.26706
6663,10-04 15:10:00,1904.6812499999999,252.8925,155.750625,6.43125,30.65,17.30375,5.15125,0.0,0.26706
6664,10-04 16:10:00,1767.6525,232.71125,138.769375,5.6068750000000005,23.2,17.2375,5.300625,0.0,0.26706
6665,10-04 17:10:00,968.13375,112.51375,97.35249999999999,3.19,14.34,17.045,5.095,0.0,0.26706
6666,10-04 18:10:00,200.73375,32.336875,28.908125,0.876875,4.63,16.673125,4.740625,0.0,0.26706
6667,10-04 19:10:00,0.0,0.0,0.0,0.0,0.0,16.080625,4.5825,0.0,0.26706
6668,10-04 20:10:00,0.0,0.0,0.0,0.0,0.0,15.535,4.525,0.0,0.26706
6669,10-04 21:10:00,0.0,0.0,0.0,0.0,0.0,15.13625,4.598125,0.0,0.20458
6670,10-04 22:10:00,0.0,0.0,0.0,0.0,0.0,14.82625,4.541875,0.0,0.20458
6671,10-04 23:10:00,0.0,0.0,0.0,0.0,0.0,14.558125,4.599375,0.0,0.20458
6672,10-05 00:10:00,0.0,0.0,0.0,0.0,0.0,14.37875,4.513125,0.0,0.20458
6673,10-05 01:10:00,0.0,0.0,0.0,0.0,0.0,14.284375,4.508125,0.0,0.20458
6674,10-05 02:10:00,0.0,0.0,0.0,0.0,0.0,14.201875,4.569375,0.0,0.20458
6675,10-05 03:10:00,0.0,0.0,0.0,0.0,0.0,14.088125,4.68125,0.0,0.20458
6676,10-05 04:10:00,0.0,0.0,0.0,0.0,0.0,13.95125,4.6850000000000005,0.0,0.20458
6677,10-05 05:10:00,0.0,0.0,0.0,0.0,0.0,13.879375,4.66375,0.0,0.20458
6678,10-05 06:10:00,0.0,0.0,0.0,0.0,0.0,13.889999999999999,4.71125,0.0,0.20458
6679,10-05 07:10:00,0.0,0.0,0.0,0.0,0.0,13.931875,4.6975,0.0,0.20458
6680,10-05 08:10:00,401.82,51.386875,49.15375,1.635625,8.94,14.188125000000001,4.8774999999999995,0.0,0.20458
6681,10-05 09:10:00,931.59375,97.773125,101.55625,3.45,18.3,14.951875000000001,5.0075,0.0,0.26706
6682,10-05 10:10:00,1540.425,191.544375,132.34437499999999,5.2825,26.57,15.68625,5.1,0.0,0.26706
6683,10-05 11:10:00,1996.71375,273.630625,155.1825,6.91125,33.08,16.46375,4.676875,0.0,0.26706
6684,10-05 12:10:00,2286.35625,292.62125,203.284375,8.23125,37.1,17.02,4.4350000000000005,0.0,0.26706
6685,10-05 13:10:00,2185.32375,271.790625,204.886875,7.82625,37.98,17.454375,4.48375,0.0,0.26706
6686,10-05 14:10:00,2419.215,317.21187499999996,204.8225,8.325,35.56,17.724375,4.641875,0.0,0.26706
6687,10-05 15:10:00,1917.69375,238.015625,173.09,6.623125,30.27,17.88,4.543125,0.0,0.26706
6688,10-05 16:10:00,1612.51125,191.12875,150.8475,5.36875,22.84,17.82875,4.254375,0.0,0.26706
6689,10-05 17:10:00,1015.1625,123.78375,97.205,3.263125,13.99,17.59125,4.15,0.0,0.26706
6690,10-05 18:10:00,142.91625,22.8675,24.076875,0.70375,4.29,17.139375,3.7725,0.0,0.26706
6691,10-05 19:10:00,0.0,0.0,0.0,0.0,0.0,16.445625,3.625,0.0,0.26706
6692,10-05 20:10:00,0.0,0.0,0.0,0.0,0.0,16.029375,3.59125,0.0,0.26706
6693,10-05 21:10:00,0.0,0.0,0.0,0.0,0.0,15.874375,3.7418750000000003,0.0,0.20458
6694,10-05 22:10:00,0.0,0.0,0.0,0.0,0.0,15.810625,4.08625,0.0,0.20458
6695,10-05 23:10:00,0.0,0.0,0.0,0.0,0.0,15.595,4.52625,0.0,0.20458
6696,10-06 00:10:00,0.0,0.0,0.0,0.0,0.0,15.491875,4.5175,0.0,0.20458
6697,10-06 01:10:00,0.0,0.0,0.0,0.0,0.0,15.308125,4.5756250000000005,0.0,0.20458
6698,10-06 02:10:00,0.0,0.0,0.0,0.0,0.0,15.2825,4.6425,0.0,0.20458
6699,10-06 03:10:00,0.0,0.0,0.0,0.0,0.0,15.179375,4.62875,0.0,0.20458
6700,10-06 04:10:00,0.0,0.0,0.0,0.0,0.0,15.09375,4.680625,0.0,0.20458
6701,10-06 05:10:00,0.0,0.0,0.0,0.0,0.0,15.073125000000001,4.80625,0.0,0.20458
6702,10-06 06:10:00,0.0,0.0,0.0,0.0,0.0,14.956875,4.88375,0.0,0.20458
6703,10-06 07:10:00,0.0,0.0,0.0,0.0,0.0,14.791875,5.0125,0.0,0.20458
6704,10-06 08:10:00,315.0675,35.359375,45.56875,1.384375,8.7,14.82875,5.04875,0.0,0.20458
6705,10-06 09:10:00,909.45375,93.92625000000001,100.28875,3.35125,18.04,15.224375,5.176875,0.0,0.26706
6706,10-06 10:10:00,954.585,84.34875,118.56125,3.7325,26.27,15.766875,5.44375,0.0,0.26706
6707,10-06 11:10:00,1527.51375,139.6625,180.58625,5.789375,32.75,16.505,5.3025,0.0,0.26706
6708,10-06 12:10:00,1872.5325,192.039375,201.655625,6.803125,36.73,16.900625,5.594374999999999,0.0,0.26706
6709,10-06 13:10:00,2329.57125,261.993125,228.47875,8.104375,37.59,16.920625,5.624375,0.0,0.26706
6710,10-06 14:10:00,2002.11375,193.90812499999998,224.579375,7.25875,35.17,17.070625,5.685625,0.0,0.26706
6711,10-06 15:10:00,1562.05875,155.35875000000001,172.360625,5.58625,29.89,17.1725,5.61125,0.0,0.26706
6712,10-06 16:10:00,1395.64875,151.07,142.396875,4.7475,22.48,17.158125000000002,5.20625,0.0,0.26706
6713,10-06 17:10:00,679.875,75.346875,75.2625,2.368125,13.64,16.951875,4.870625,0.0,0.26706
6714,10-06 18:10:00,98.91,14.37,20.57125,0.56625,3.95,16.318125000000002,4.555625,0.0,0.26706
6715,10-06 19:10:00,0.0,0.0,0.0,0.0,0.0,15.62875,4.5268749999999995,0.0,0.26706
6716,10-06 20:10:00,0.0,0.0,0.0,0.0,0.0,15.100625,4.62875,0.0,0.26706
6717,10-06 21:10:00,0.0,0.0,0.0,0.0,0.0,14.686875,4.681875,0.0,0.20458
6718,10-06 22:10:00,0.0,0.0,0.0,0.0,0.0,14.420625000000001,4.615625,0.0,0.20458
6719,10-06 23:10:00,0.0,0.0,0.0,0.0,0.0,14.305,4.418125,0.0,0.20458
6720,10-07 00:10:00,0.0,0.0,0.0,0.0,0.0,14.0425,4.353125,0.0,0.20458
6721,10-07 01:10:00,0.0,0.0,0.0,0.0,0.0,13.779375,4.386875,0.0,0.20458
6722,10-07 02:10:00,0.0,0.0,0.0,0.0,0.0,13.49125,4.39,0.0,0.20458
6723,10-07 03:10:00,0.0,0.0,0.0,0.0,0.0,13.283125,4.176875,0.0,0.20458
6724,10-07 04:10:00,0.0,0.0,0.0,0.0,0.0,13.19,4.0562499999999995,0.0,0.20458
6725,10-07 05:10:00,0.0,0.0,0.0,0.0,0.0,13.146875,4.009375,0.0,0.20458
6726,10-07 06:10:00,0.0,0.0,0.0,0.0,0.0,13.093125,3.92125,0.0,0.20458
6727,10-07 07:10:00,0.0,0.0,0.0,0.0,0.0,13.030625,3.939375,0.0,0.20458
6728,10-07 08:10:00,306.6675,35.79625,42.865625,1.31125,8.45,13.089375,4.0125,0.0,0.20458
6729,10-07 09:10:00,850.49625,85.135,97.27375,3.153125,17.77,13.901875,3.99625,0.0,0.26706
6730,10-07 10:10:00,1418.11875,156.519375,140.284375,4.971875,25.97,14.836875000000001,4.202500000000001,0.0,0.26706
6731,10-07 11:10:00,1807.8487499999999,198.50625,184.32999999999998,6.559375,32.41,15.916875,4.418125,0.0,0.26706
6732,10-07 12:10:00,2275.40625,302.885,186.400625,7.78,36.36,16.54625,4.49625,0.0,0.26706
6733,10-07 13:10:00,2280.24375,299.231875,192.65125,7.838125,37.2,16.92375,4.49625,0.0,0.26706
6734,10-07 14:10:00,1879.4212499999999,193.85625,208.528125,6.918125,34.78,17.22,4.354375,0.0,0.26706
6735,10-07 15:10:00,1664.5462499999999,190.43125,167.3375,5.89875,29.51,17.336875,4.383125,0.0,0.26706
6736,10-07 16:10:00,1371.45375,163.323125,128.764375,4.555,22.12,17.19875,4.206875,0.0,0.26706
6737,10-07 17:10:00,931.09125,112.21625,92.006875,2.990625,13.3,17.0275,3.948125,0.0,0.26706
6738,10-07 18:10:00,36.315,0.0,16.973125,0.43374999999999997,3.62,16.533125,3.715,0.0,0.26706
6739,10-07 19:10:00,0.0,0.0,0.0,0.0,0.0,15.85125,3.624375,0.0,0.26706
6740,10-07 20:10:00,0.0,0.0,0.0,0.0,0.0,15.285625,3.509375,0.0,0.26706
6741,10-07 21:10:00,0.0,0.0,0.0,0.0,0.0,15.035,3.42125,0.0,0.20458
6742,10-07 22:10:00,0.0,0.0,0.0,0.0,0.0,14.76,3.405625,0.0,0.20458
6743,10-07 23:10:00,0.0,0.0,0.0,0.0,0.0,14.494375,3.46125,0.0,0.20458
6744,10-08 00:10:00,0.0,0.0,0.0,0.0,0.0,14.356875,3.568125,0.0,0.20458
6745,10-08 01:10:00,0.0,0.0,0.0,0.0,0.0,14.215625,3.61625,0.0,0.20458
6746,10-08 02:10:00,0.0,0.0,0.0,0.0,0.0,14.03375,3.69375,0.0,0.20458
6747,10-08 03:10:00,0.0,0.0,0.0,0.0,0.0,13.846875,3.6550000000000002,0.0,0.20458
6748,10-08 04:10:00,0.0,0.0,0.0,0.0,0.0,13.79875,3.643125,0.0,0.20458
6749,10-08 05:10:00,0.0,0.0,0.0,0.0,0.0,13.608125000000001,3.66875,0.0,0.20458
6750,10-08 06:10:00,0.0,0.0,0.0,0.0,0.0,13.444375,3.548125,0.0,0.20458
6751,10-08 07:10:00,0.0,0.0,0.0,0.0,0.0,13.3325,3.3762499999999998,0.0,0.20458
6752,10-08 08:10:00,385.815,51.9125,44.84125,1.47,8.21,13.415,3.428125,0.0,0.20458
6753,10-08 09:10:00,1124.91375,129.95875,106.435625,3.785625,17.51,14.161249999999999,3.5949999999999998,0.0,0.26706
6754,10-08 10:10:00,1886.0062500000001,238.785,152.2225,6.07625,25.67,15.201875,3.6625,0.0,0.26706
6755,10-08 11:10:00,2511.6375,330.38625,199.946875,8.166875,32.08,16.43875,3.59,0.0,0.26706
6756,10-08 12:10:00,2657.99625,382.151875,193.16125,8.79375,36.0,17.083125,3.603125,0.0,0.26706
6757,10-08 13:10:00,2327.6325,277.61625,225.685,8.19375,36.82,17.528125,3.671875,0.0,0.26706
6758,10-08 14:10:00,2375.91375,316.706875,199.84937499999998,8.065625,34.39,17.766875,3.70375,0.0,0.26706
6759,10-08 15:10:00,1741.43625,176.395,193.268125,6.238125,29.14,17.945625,3.6556249999999997,0.0,0.26706
6760,10-08 16:10:00,1625.88375,192.651875,148.9425,5.2,21.76,17.801875,3.620625,0.0,0.26706
6761,10-08 17:10:00,749.34375,79.03125,87.501875,2.59,12.96,17.583125,3.48625,0.0,0.26706
6762,10-08 18:10:00,28.8225,0.0,14.57875,0.3725,3.29,17.02375,3.2625,0.0,0.26706
6763,10-08 19:10:00,0.0,0.0,0.0,0.0,0.0,16.343125,3.2675,0.0,0.26706
6764,10-08 20:10:00,0.0,0.0,0.0,0.0,0.0,15.76375,3.284375,0.0,0.26706
6765,10-08 21:10:00,0.0,0.0,0.0,0.0,0.0,15.37875,3.28375,0.0,0.20458
6766,10-08 22:10:00,0.0,0.0,0.0,0.0,0.0,15.071875,3.296875,0.0,0.20458
6767,10-08 23:10:00,0.0,0.0,0.0,0.0,0.0,14.758750000000001,3.38375,0.0,0.20458
6768,10-09 00:10:00,0.0,0.0,0.0,0.0,0.0,14.586875,3.31875,0.0,0.20458
6769,10-09 01:10:00,0.0,0.0,0.0,0.0,0.0,14.411875,3.25875,0.0,0.20458
6770,10-09 02:10:00,0.0,0.0,0.0,0.0,0.0,14.121875,3.319375,0.0,0.20458
6771,10-09 03:10:00,0.0,0.0,0.0,0.0,0.0,13.91625,3.298125,0.0,0.20458
6772,10-09 04:10:00,0.0,0.0,0.0,0.0,0.0,13.815625,3.24875,0.0,0.20458
6773,10-09 05:10:00,0.0,0.0,0.0,0.0,0.0,13.5975,3.233125,0.0,0.20458
6774,10-09 06:10:00,0.0,0.0,0.0,0.0,0.0,13.45375,3.215,0.0,0.20458
6775,10-09 07:10:00,0.0,0.0,0.0,0.0,0.0,13.335625,3.12375,0.0,0.20458
6776,10-09 08:10:00,382.5525,48.385625,47.86,1.486875,7.96,13.465,3.285,0.0,0.20458
6777,10-09 09:10:00,1177.54125,139.10625000000002,108.26375,3.90375,17.24,14.401875,3.3925,0.0,0.26706
6778,10-09 10:10:00,1733.13375,219.908125,142.476875,5.69625,25.38,15.396875,3.5300000000000002,0.0,0.26706
6779,10-09 11:10:00,2246.69625,291.716875,183.58,7.480625,31.75,16.40875,3.616875,0.0,0.26706
6780,10-09 12:10:00,2381.32125,313.349375,198.96625,8.129375,35.63,17.05875,3.76875,0.0,0.26706
6781,10-09 13:10:00,2254.2975,282.55625,202.9,7.738125,36.43,17.4475,3.97125,0.0,0.26706
6782,10-09 14:10:00,1949.9325,213.51875,203.921875,6.945,34.01,17.649375,4.13875,0.0,0.26706
6783,10-09 15:10:00,2021.6287499999999,257.93375,170.315,6.501875,28.76,17.783125000000002,4.25,0.0,0.26706
6784,10-09 16:10:00,1484.73,173.648125,140.42875,4.841875,21.4,17.656875,4.285625,0.0,0.26706
6785,10-09 17:10:00,773.46375,90.98125,80.4,2.500625,12.62,17.351875,4.14125,0.0,0.26706
6786,10-09 18:10:00,24.5325,0.0,13.695,0.35000000000000003,2.96,16.788125,3.715625,0.0,0.26706
6787,10-09 19:10:00,0.0,0.0,0.0,0.0,0.0,16.003125,3.67625,0.0,0.26706
6788,10-09 20:10:00,0.0,0.0,0.0,0.0,0.0,15.425,3.645625,0.0,0.26706
6789,10-09 21:10:00,0.0,0.0,0.0,0.0,0.0,15.124375,3.56875,0.0,0.20458
6790,10-09 22:10:00,0.0,0.0,0.0,0.0,0.0,14.881875,3.4825,0.0,0.20458
6791,10-09 23:10:00,0.0,0.0,0.0,0.0,0.0,14.488125,3.40125,0.0,0.20458
6792,10-10 00:10:00,0.0,0.0,0.0,0.0,0.0,14.2125,3.35,0.0,0.20458
6793,10-10 01:10:00,0.0,0.0,0.0,0.0,0.0,14.116875,3.33125,0.0,0.20458
6794,10-10 02:10:00,0.0,0.0,0.0,0.0,0.0,13.938125,3.404375,0.0,0.20458
6795,10-10 03:10:00,0.0,0.0,0.0,0.0,0.0,13.801875,3.535,0.0,0.20458
6796,10-10 04:10:00,0.0,0.0,0.0,0.0,0.0,13.695,3.500625,0.0,0.20458
6797,10-10 05:10:00,0.0,0.0,0.0,0.0,0.0,13.455625,3.583125,0.0,0.20458
6798,10-10 06:10:00,0.0,0.0,0.0,0.0,0.0,13.32125,3.6375,0.0,0.20458
6799,10-10 07:10:00,0.0,0.0,0.0,0.0,0.0,13.17875,3.654375,0.0,0.20458
6800,10-10 08:10:00,378.99,47.514375,48.415,1.480625,7.71,13.285625,3.7237500000000003,0.0,0.20458
6801,10-10 09:10:00,1164.34875,138.633125,104.939375,3.805,16.97,14.1,3.86125,0.0,0.26706
6802,10-10 10:10:00,1841.16,224.771875,155.053125,5.920625,25.08,15.155,4.043125,0.0,0.26706
6803,10-10 11:10:00,2456.36625,322.1275,194.57625000000002,7.93125,31.42,16.148125,3.814375,0.0,0.26706
6804,10-10 12:10:00,2317.0425,304.69875,192.58625,7.766875,35.27,16.794375,4.026875,0.0,0.26706
6805,10-10 13:10:00,2468.17875,317.89625,209.5075,8.24,36.05,17.244375,4.261875,0.0,0.26706
6806,10-10 14:10:00,2420.2912499999998,313.9475,201.38125,7.875,33.62,17.4725,4.285,0.0,0.26706
6807,10-10 15:10:00,1749.39375,188.8075,180.42249999999999,5.973125,28.39,17.645,4.266875,0.0,0.26706
6808,10-10 16:10:00,1505.64,174.655,141.599375,4.81125,21.05,17.598125,4.166875,0.0,0.26706
6809,10-10 17:10:00,986.2537500000001,122.924375,91.358125,2.9175,12.28,17.295,3.88,0.0,0.26706
6810,10-10 18:10:00,19.5075,0.0,12.2375,0.314375,2.63,16.6125,3.5162500000000003,0.0,0.26706
6811,10-10 19:10:00,0.0,0.0,0.0,0.0,0.0,15.833125,3.34,0.0,0.26706
6812,10-10 20:10:00,0.0,0.0,0.0,0.0,0.0,15.30125,3.401875,0.0,0.26706
6813,10-10 21:10:00,0.0,0.0,0.0,0.0,0.0,14.948125000000001,3.4775,0.0,0.20458
6814,10-10 22:10:00,0.0,0.0,0.0,0.0,0.0,14.684375000000001,3.439375,0.0,0.20458
6815,10-10 23:10:00,0.0,0.0,0.0,0.0,0.0,14.370000000000001,3.311875,0.0,0.20458
6816,10-11 00:10:00,0.0,0.0,0.0,0.0,0.0,14.111875,3.42125,0.0,0.20458
6817,10-11 01:10:00,0.0,0.0,0.0,0.0,0.0,13.8875,3.4575,0.0,0.20458
6818,10-11 02:10:00,0.0,0.0,0.0,0.0,0.0,13.75375,3.6025,0.0,0.20458
6819,10-11 03:10:00,0.0,0.0,0.0,0.0,0.0,13.62625,3.685625,0.0,0.20458
6820,10-11 04:10:00,0.0,0.0,0.0,0.0,0.0,13.566875,3.945625,0.0,0.20458
6821,10-11 05:10:00,0.0,0.0,0.0,0.0,0.0,13.54625,4.16,0.0,0.20458
6822,10-11 06:10:00,0.0,0.0,0.0,0.0,0.0,13.555625000000001,4.264375,0.0,0.20458
6823,10-11 07:10:00,0.0,0.0,0.0,0.0,0.0,13.521875,4.37125,0.0,0.20458
6824,10-11 08:10:00,340.62,41.03625,46.376875,1.3675,7.47,13.644375,4.47,0.0,0.20458
6825,10-11 09:10:00,873.1275,84.87,101.189375,3.144375,16.7,14.240625,4.5512500000000005,0.0,0.26706
6826,10-11 10:10:00,1235.76,113.874375,143.65,4.508125,24.78,14.981875,4.738125,0.0,0.26706
6827,10-11 11:10:00,2086.7475,253.96625,180.56687499999998,6.839375,31.08,15.84125,4.56375,0.0,0.26706
6828,10-11 12:10:00,2486.58,328.411875,196.976875,8.054375,34.9,16.475,4.581875,0.0,0.26706
6829,10-11 13:10:00,1919.93625,221.88,184.201875,6.581250000000001,31.21125,16.805625,4.67625,0.0,0.26706
6830,10-11 14:10:00,2300.99625,275.6275,207.691875,7.574375,33.24,17.036875,4.91375,0.0,0.26706
6831,10-11 15:10:00,1805.13375,237.6775,144.01875,5.664375,28.03,17.103125,4.954375,0.0,0.26706
6832,10-11 16:10:00,1700.1375,229.18,125.740625,4.93625,20.7,17.050625,4.814375,0.0,0.26706
6833,10-11 17:10:00,749.58375,87.3025,78.63875,2.39125,11.94,16.736250000000002,4.586875,0.0,0.26706
6834,10-11 18:10:00,9.20625,0.0,7.60125,0.195,1.7325,16.08875,4.35,0.0,0.26706
